dataset,model,failure_kind,id,question,ground_truth,prediction,token_f1,contains_ground_truth,similarity_MiniLM,similarity_BGE,suggested_heuristic_type,human_type,human_notes,human_category
results_nq,MiniLM,high_similarity_wrong,sample_4739,How long can a large star be on the main sequence stage?,10 million years,10 million to 10 billion years,0.6666666666666666,0,0.9067549705505371,0.9440416693687439,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_4266,Many countries have attempted to reduce the human impact on climate change by reducing their emission of what greenhouse gas?,carbon dioxide,CO2,0.0,0,0.8494598269462585,0.8872537016868591,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1085,Nearly all of what are constructed from a set of just 20 common amino acids?,biological proteins,Proteins,0.6666666666666666,0,0.9084293842315674,0.8311052918434143,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_438,What temperature scale is obtained by adding 273 degrees from the corresponding celsius temperature?,kelvin scale,Kelvin,0.6666666666666666,0,0.8134966492652893,0.9069657921791077,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1850,Reversing the orientation of a chromosomal segment is called what?,inversions,Inversion,0.0,0,0.9534246921539307,0.9493474960327148,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_1239,What are the two types of fermentation?,lactic acid and alcoholic,"Alcoholic fermentation, lactic acid fermentation",0.6666666666666665,0,0.8281095027923584,0.8962010741233826,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_2157,Carbon behaves as a metal because it conducts which two things well?,heat and electricity,electrical charge and heat,0.5714285714285715,0,0.8196575045585632,0.8885772228240967,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_3009,"An unknown genotype can be determined by observing what, the term for characteristics of the resulting offspring?",phenotypes,Phenotype,0.0,0,0.9682037234306335,0.9221993088722229,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_4189,What are the two types of cells?,prokaryotes and eukaryotes,Prokaryotic and eukaryotic,0.3333333333333333,0,0.9559884667396545,0.9698194265365601,semantic_relatedness_not_correctness,semantic_relatedness_not_correctness,"High-similarity wrong: Prediction is semantically related to the reference, but relatedness alone may not prove factual correctness.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1768,What are chemical messengers that control sexual development and reproduction?,sex hormones,Hormones,0.6666666666666666,0,0.8863123059272766,0.8600571155548096,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_835,A type of what in a cow's gut enables the animal to digest grass?,bacteria,microbes,0.0,0,0.810596764087677,0.8425911664962769,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1804,What are materials that are poor thermal conductors called?,thermal insulators,Poor thermal conductors are called insulators.,0.5,0,0.8067763447761536,0.8472177386283875,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1688,What is the process in which unstable nuclei become stable by emitting particles and energy and changing to different elements called?,radioactive decay,Nuclear decay,0.5,0,0.8623130917549133,0.8996142148971558,synonym_or_paraphrase_labeling_artifact,synonym_or_paraphrase_labeling_artifact,High-similarity wrong: Prediction is a close paraphrase or synonym of the reference; automatic exact/token labels may be too strict.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_979,All of the monatomic ions have oxidation numbers equal to their?,charges,charge,0.0,0,0.8498684167861938,0.9130043983459473,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_3309,Living organisms release carbon dioxide into the atmosphere by what method?,cellular respiration,Respiration,0.6666666666666666,0,0.852426290512085,0.8717406392097473,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_1203,What is the term for the remains or traces of living organisms?,fossils,Fossil,0.0,0,0.9358166456222534,0.8892495036125183,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_3536,The periodic table is an arrangement of the elements in order of increasing what?,atomic numbers,atomic number,0.5,0,0.9763473868370056,0.9749096035957336,morphology_or_inflection,morphology_or_inflection,High-similarity wrong: Prediction differs mainly by singular/plural or simple inflection; this is likely an automatic-label artifact.,automatic_label_artifact
results_nq,MiniLM,high_similarity_wrong,sample_3410,What are carbonated beverages pressurized with?,co2,Carbon dioxide,0.0,0,0.8494597673416138,0.8872537612915039,other_or_true_semantic_error,other_or_true_semantic_error,High-similarity wrong: Requires manual review; this may be a genuine model answer error or an unhandled labeling issue.,semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_3088,Minerals that are not pure elements are made of what?,chemical compounds,Compounds,0.6666666666666666,0,0.9084241986274719,0.9127016067504883,underspecified_or_overspecified_answer,underspecified_or_overspecified_answer,"High-similarity wrong: Prediction shares key content but is either too broad, too narrow, or includes a different level of specificity.",semantic_similarity_limitation
results_nq,MiniLM,high_similarity_wrong,sample_366,The kinetic-molecular theory as it applies to gases has how many basic assumptions?,five,5,0.0,0,0.9229784607887268,0.9198909997940063,numeric_equivalence,numeric_equivalence,High-similarity wrong: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_nq,MiniLM,low_similarity_correct,sample_219,What is formed when an oxygen atom picks up a pair of hydrogen ions from a solution?,water,Water molecule (H2O),0.5,1,0.48360195755958557,0.7366464138031006,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_685,How many types of galaxies are there?,three,"Three main types: elliptical, spiral, and irregular.",0.25,1,0.19018766283988953,0.7116066813468933,numeric_equivalence,numeric_equivalence,Low-similarity correct: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_nq,MiniLM,low_similarity_correct,sample_715,The oxygen regions of the water molecules have what kind of charge?,negative,Partial negative charge,0.5,1,0.3766888380050659,0.7054961919784546,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_849,How many calories of energy does one gram of sugar or starch provide?,4,4 Calories,0.6666666666666666,1,0.3740047514438629,0.7618676424026489,numeric_equivalence,numeric_equivalence,Low-similarity correct: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_nq,MiniLM,low_similarity_correct,sample_885,What is it called when bones get longer and bigger?,growth,Growth plates or epiphyseal plates,0.33333333333333337,1,0.36670491099357605,0.6909453868865967,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_886,What kind of reactions are involved in processes ranging from the contraction of muscles to the digestion of food?,chemical,Chemical reactions involving ATP hydrolysis.,0.33333333333333337,1,0.3186877369880676,0.6197882294654846,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_888,What do skeletal muscles enable the body to do?,move,Enable movement.,0.0,1,0.40438738465309143,0.7631568312644958,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_913,"Under appropriate conditions, the attractions between all molecules in what state will cause them to form liquids or solids?",gas,"Under appropriate conditions, the attractions between all molecules in the gas state will cause them to form liquids or solids.",0.10526315789473684,1,0.4741813838481903,0.6845316886901855,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1067,An inclined plane is a good example of what kind of machine?,simple,simple machine,0.6666666666666666,1,0.49652042984962463,0.7881836295127869,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1185,Sex-linked traits are located on genes on what chromosomes?,sex,Sex chromosomes,0.6666666666666666,1,0.44130387902259827,0.679202139377594,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1237,Are bones considered living or dead tissues?,living,Living tissues,0.6666666666666666,1,0.48152509331703186,0.7090209722518921,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1274,How much distance can beta particles travel through air?,meter,A few centimeters.,0.0,1,0.3894265592098236,0.6017230749130249,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1290,Homologous chromosomes move toward what poles?,opposite,Opposite poles,0.6666666666666666,1,0.4063134789466858,0.8109198212623596,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1294,Yogurt is made from milk fermented with what type of organism?,bacteria,Yogurt is made from milk fermented with bacteria.,0.2222222222222222,1,0.3989391028881073,0.6979832649230957,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1394,The logistics of carrying out cellular metabolism sets limits on what physical property of the cell?,size,Cell size,0.6666666666666666,1,0.4905664622783661,0.7156123518943787,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1659,What is the fracture called when rocks on both sides move?,a fault,Strike-slip fault,0.5,1,0.4988851547241211,0.7019821405410767,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1738,"In what process is atp created by glycolysis, without oxygen?",fermentation,Aerobic respiration not applicable here; ATP is produced in glycolysis during anaerobic conditions through lactic acid fermentation or alcohol fermentation.,0.09523809523809523,1,0.4990334212779999,0.6970689296722412,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1818,"Oxides of small, highly charged ions of what type tend to be acidic?",metal,Oxides of non-metals.,0.0,1,0.42684435844421387,0.6288269758224487,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_1856,"In vascular plants, do primary roots grow downward or to the side?",downward,Primary roots grow downward.,0.4,1,0.3235951364040375,0.7580083608627319,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_2146,"In the case of the thyroid hormone pathway, thyroid hormone itself carries out what kind of feedback?",negative,Negative feedback,0.6666666666666666,1,0.4880053400993347,0.78621506690979,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_2198,A multiaxial ball-and-socket joint has much more mobility than a what hinge joint?,uniaxial,uniaxial hinge joint,0.5,1,0.4356139004230499,0.7941997051239014,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_2255,What type of winds blow only over a limited area?,local,Local winds,0.6666666666666666,1,0.4769901931285858,0.5736185312271118,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_2847,On what part of bones would you expect to find cartilage?,end,Endosteum,0.0,1,0.36571112275123596,0.641010582447052,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3106,What is hole that is dug or drilled through the ground down to an aquifer?,well,Wellhead,0.0,1,0.36727795004844666,0.6763318777084351,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3148,A plane mirror has a flat reflective surface and forms only which kind of images?,virtual,"Virtual, laterally inverted images.",0.4,1,0.480133056640625,0.6823902726173401,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3166,Researchers have also used insect courtship to explore genetic variation underlying differences in what?,behavior,mating behavior,0.6666666666666666,1,0.48360809683799744,0.8145832419395447,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3272,What type of hydrocarbons contain at least one double or triple bond between carbon atoms?,unsaturated,Aromatic or unsaturated hydrocarbons.,0.4,1,0.46535035967826843,0.7387508153915405,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3296,Spores are generally produced through what type of reproduction?,sexual,Asexual reproduction,0.0,1,0.4312811493873596,0.6539949178695679,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3310,Excretory organs that conserve what essential substance help terrestrial animals to avoid desiccation?,water,Kidneys conserve water.,0.5,1,0.4520890712738037,0.6847836971282959,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3366,"Most hormones are controlled by what type of feedback, which causes the hormone to decrease its own production?",negative,Negative feedback,0.6666666666666666,1,0.4880053699016571,0.7862152457237244,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3385,How many alleles comes from each parent?,one,One allele from each parent.,0.33333333333333337,1,0.29464855790138245,0.6043398380279541,numeric_equivalence,numeric_equivalence,Low-similarity correct: Prediction and reference use equivalent numeric forms; automatic labeling/similarity can be sensitive to surface form.,automatic_label_artifact
results_nq,MiniLM,low_similarity_correct,sample_3533,"Plants obtain their energy from the sun through photosynthesis , what do animals obtain their energy from?",organisms,Animals obtain their energy from consuming other organisms.,0.2222222222222222,1,0.48426127433776855,0.7320685386657715,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3567,"Within a bud, what is spaced close together because the internodes are very short?",leaves,Buds contain tightly packed leaves or flower parts.,0.2222222222222222,1,0.4780312478542328,0.698318362236023,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3574,"Which theory is the idea that the characteristics of living organisms are controlled by genes, which are passed from parents to their offspring?",gene theory,Theory of inheritance of acquired characteristics (Lamarckism) vs. Gene theory (Darwinism and Mendelian genetics),0.25,1,0.4819081425666809,0.7469566464424133,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3843,What type of digestion is chewing an example of?,mechanical,Mechanical digestion,0.6666666666666666,1,0.3961436152458191,0.7036324143409729,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_3846,What kind of bonds are there between carbon atoms in saturated fatty acids?,single,Single bonds,0.6666666666666666,1,0.3857199251651764,0.7477173805236816,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_4124,How are electrons shared in covalent bonds?,equally,Electrons are shared equally between atoms.,0.2857142857142857,1,0.32370153069496155,0.6792579889297485,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_4338,When a lower energy level is ______ electrons are added to the next higher energy level.,full,"When a lower energy level is full, electrons are added to the next higher energy level.",0.13333333333333333,1,0.2344810664653778,0.583279013633728,overly_long_answer_context_dilution,overly_long_answer_context_dilution,"Low-similarity correct: Prediction embeds the correct answer in a longer sentence, so extra context likely lowers the similarity score.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_4360,What is algae easier to covert into that corn is currently used for?,fuel,biofuel,0.0,1,0.49416297674179077,0.7373673915863037,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
results_nq,MiniLM,low_similarity_correct,sample_4526,The rest of the energy stored in glucose is lost as what?,heat,heat and waste products,0.4,1,0.48060405254364014,0.7195454835891724,answer_containment_low_embedding_score,answer_containment_low_embedding_score,"Low-similarity correct: Prediction contains the reference answer, but the embedding score is low; short-answer signal may be diluted.",low_similarity_false_negative
