dataset,model,failure_kind,heuristic_type,id,question,ground_truth,prediction,exact_match,token_f1,contains_ground_truth,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_1850,Reversing the orientation of a chromosomal segment is called what?,inversions,Inversion,0,0.0,0,0,0.9534245729446411,0.9493474364280701
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1851,"What does the clitellum secrete, while the sperm received are stored temporarily?",cocoon of mucus,Mucus for cocoon and spermatenizaion products,0,0.4444444444444444,0,0,0.7631152272224426,0.8201367259025574
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_1857,What type of light has shorter wavelengths than visible light and has enough energy to kill bacteria?,ultraviolet,UV light,0,0.0,0,0,0.7532998323440552,0.8872067332267761
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1873,Different clouds are associated with different types of what?,weather conditions,weather,0,0.6666666666666666,0,0,0.8520411849021912,0.867810845375061
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_1899,"Farsightedness, or hyperopia, is the condition in which distant objects are seen clearly, but nearby objects are?",blurry,blurred,0,0.0,0,0,0.8593360781669617,0.8755369186401367
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_1914,What is the job of hemoglobin in the body?,transports oxygen,Carry oxygen to cells.,0,0.3333333333333333,0,0,0.7143464684486389,0.8409191370010376
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_1935,The majority of solids are what in nature?,crystalline,crystals,0,0.0,0,0,0.850743293762207,0.8640326261520386
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_1939,The term science comes from a latin word that means?,having knowledge,knowledge,0,0.6666666666666666,0,0,0.8402135968208313,0.8546445965766907
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_1980,What happens to cells in a hypertonic solution as water leaves the cell via osmosis?,shrinkage,Cells shrink.,0,0.0,0,0,0.6010668277740479,0.8174878358840942
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_1997,When naming this type of ion the ending of the element’s name is dropped and replaced with the – ide suffix?,anions,Anion,0,0.0,0,0,0.8634364008903503,0.9486968517303467
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2006,Which theory explains how populations of organisms can change over time?,evolution by natural selection,Theory of Evolution,0,0.28571428571428575,0,0,0.7373173832893372,0.8563096523284912
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2013,What device uses electromagnetic induction to change the voltage of electric current?,electric transformer,Transformer,0,0.6666666666666666,0,0,0.8875646591186523,0.9015758633613586
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2028,"Starch is a large, complex carbohydrate made of thousands of _____ joined together?",glucose units (monomers),glucose molecules,0,0.4,0,0,0.623633861541748,0.8125187754631042
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2036,Many species in rhizaria are among the organisms referred to as what?,amoebas,amoebae,0,0.0,0,0,0.8676393032073975,0.8741536140441895
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2053,What does the human heart do?,pump blood,Pumps blood.,0,0.5,0,0,0.857200562953949,0.9254080057144165
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2065,How can people access water in an aquifer that does not flow from a spring or a geyser?,dig a well,Drill a well,0,0.5,0,0,0.7969210147857666,0.8967783451080322
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2072,What do you call taxes placed on products that produce carbon dioxide?,carbon taxes,Carbon tax,0,0.5,0,0,0.9760968685150146,0.978609561920166
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2093,What is the name of the mechanism in which sounds are encoded in microwaves by changing their frequency?,frequency modulation,Acoustic modulation,0,0.5,0,0,0.7346345782279968,0.8679085373878479
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2096,What is the term for the use of radioactive decay to estimate the ages of fossils and rock?,radioactive dating,Radiometric dating,0,0.5,0,0,0.824774980545044,0.9147346019744873
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2098,How are the major families of organic compounds characterized?,their functional groups,By functional groups.,0,0.6666666666666666,0,0,0.7356469035148621,0.9303620457649231
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2099,What do chemotrophs extract energy from?,chemical compounds,Organic or inorganic compounds,0,0.3333333333333333,0,0,0.7717186212539673,0.8453106880187988
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2111,What happens when a sodium atom loses an electron?,becomes sodium ion,Sodium ion (Na+) is formed.,0,0.5,0,0,0.8367732167243958,0.8965372443199158
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2118,What is the part of a plant whose primary role is to collect sunlight and make food by photosynthesis?,leaves,Leaf,0,0.0,0,0,0.8454662561416626,0.9029252529144287
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2139,How many years ago did early amniotes diverge into two groups?,320 million years,350 million years ago,0,0.5714285714285715,0,0,0.7332508563995361,0.8280436396598816
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2145,Is the digestive tract of many sharks longer or shorter than many other vertebrates?,shorter,Longer,0,0.0,0,0,0.8041276931762695,0.8187181949615479
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2151,Endothermic and exothermic reactions differ in whether the products or reactants store more of what?,chemical energy,energy,0,0.6666666666666666,0,0,0.7279233336448669,0.806138813495636
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2157,Carbon behaves as a metal because it conducts which two things well?,heat and electricity,Electrical charge and heat,0,0.5714285714285715,0,0,0.8196575045585632,0.8885772228240967
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2159,What contains the spore-forming asci?,the ascocarps,Ascocarp,0,0.0,0,0,0.8986137509346008,0.8966065645217896
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2160,Fruit fly and brine shrimp hox genes have evolved independently for how long?,400 million years,over 600 million years,0,0.5714285714285715,0,0,0.8867363929748535,0.8559615015983582
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2162,What do tadpoles change into?,adult frogs,Frogs,0,0.6666666666666666,0,0,0.8245846629142761,0.8368039131164551
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2180,What is the type of reproduction where part of the parent plant is used to generate a new plant?,asexual reproduction,Vegetative reproduction,0,0.5,0,0,0.6299650073051453,0.8272156715393066
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2182,What two phases does the cell cycle consist of?,interphase and mitotic,Interphase and Mitosis,0,0.6666666666666666,0,0,0.8690821528434753,0.9881488680839539
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2184,Sphenodontia sphenodontia (“wedge tooth”) arose in the mesozoic era and includes only one of what?,living genus,living species,0,0.5,0,0,0.7355523109436035,0.8130608797073364
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2191,What three things do animals require in order to survive?,"air, water, food","food, water, shelter",0,0.6666666666666666,0,0,0.6873030066490173,0.8303393125534058
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2213,"In machines that increase force, such as ramps and doorknobs and nutcrackers, what is the relation between output and input force?",output is greater,Output force is greater than input force.,0,0.6,0,0,0.6952751874923706,0.8370717167854309
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2220,What type of behaviors do not have to be learned or practiced?,innate behaviors,instinctive behaviors,0,0.5,0,0,0.723839282989502,0.8212941288948059
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2225,What type of device uses electromagnetic induction to change the voltage of electric current?,electronic transformer,Transformer,0,0.6666666666666666,0,0,0.8530305027961731,0.8640912175178528
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2228,What occurs over a large area when a rock is buried or compressed?,regional metamorphism,Metamorphism,0,0.6666666666666666,0,0,0.6867905855178833,0.8322710394859314
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2243,What type of organism is a bacteria?,single-celled prokaryotic,Prokaryote,0,0.0,0,0,0.7014815807342529,0.855147123336792
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2251,Equal and oppositely directed forces produce what kind of acceleration?,no acceleration,Zero acceleration,0,0.5,0,0,0.7926231026649475,0.8947185277938843
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2261,Carboxylic acids can form what with alcohols?,esters,Ester,0,0.0,0,0,0.9219813346862793,0.913770318031311
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2267,What helps treat bacterial infections in people?,antibiotic drugs,Antibiotics,0,0.0,0,0,0.8989870548248291,0.883899450302124
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2275,G2 and s are phases in what process that is important in cell division?,mitosis,Cell cycle,0,0.0,0,0,0.49662232398986816,0.8093598484992981
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2289,What are the largest phylum in the animal kingdom?,arthropods,Arthropoda,0,0.0,0,0,0.8000447750091553,0.8586481213569641
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2292,What is the purpose of utilizing careful farming practices such as rotating crops or planting nutrient rich crops?,improve soil quality,Maintain soil health and fertility.,0,0.25,0,0,0.6488094925880432,0.8473249673843384
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2294,What is the biogeochemical cycle that recycles water called?,water cycle,Hydrological cycle,0,0.5,0,0,0.8248574137687683,0.8968630433082581
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2296,An atom can be classified as a particular element based solely on its what?,atomic number,number of protons,0,0.4,0,0,0.493741899728775,0.8075390458106995
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2311,What term is used to describe birds that mate for an entire season or even stay paired for their entire life?,monogamous,Monogamy,0,0.0,0,0,0.9394605755805969,0.9084256887435913
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2312,What branch of science offers an overview of the physiology of humans?,human biology,Biology,0,0.6666666666666666,0,0,0.8723206520080566,0.8573539853096008
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2313,"In atherosclerosis, thickening of an arterial wall due to this can restrict blood flow through the artery?",plaque formation,Plaque buildup,0,0.5,0,0,0.8571741580963135,0.9060393571853638
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2321,What make distant objects appear both nearer and larger?,telescopes,Telescope,0,0.0,0,0,0.9252792596817017,0.9149565100669861
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2325,Pressure has a significant effect on the solubility of what state of matter?,gases,gas,0,0.0,0,0,0.8552169799804688,0.9047123789787292
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2344,"Dominant alleles rarely cause what type of disorders, since the mutant allele is likely to die out of the population?",genetic disorders,recessive disorders,0,0.5,0,0,0.7075861692428589,0.8537007570266724
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2346,"Reflected in their relatively high level of intelligence and their ability to learn new behaviors, what organs tend to be relatively large in primates?",brains,Brain,0,0.0,0,0,0.9335721135139465,0.9362756013870239
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2363,"Upon ovulation, the oocyte released by the ovary is swept into where?",uterine tube,Fallopian tube,0,0.5,0,0,0.6137303113937378,0.8477523326873779
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2365,The number of waves that pass a fixed point in a given amount of time is referred to as what?,wave frequency,Frequency,0,0.6666666666666666,0,0,0.7779581546783447,0.8519145846366882
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2367,Most of a mushroom's surface area is actually where?,underground,below ground,0,0.0,0,0,0.5780351758003235,0.8036832213401794
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2399,A complete ionic equation is a chemical equation in which the dissolved ionic compounds are written as what?,separated ions,ions,0,0.6666666666666666,0,0,0.7945472598075867,0.8135478496551514
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2432,What type of reproduction produces offspring from a single parent that share the exact same genetic material as the parent?,asexual reproduction,Clonal reproduction,0,0.5,0,0,0.6434427499771118,0.8213063478469849
results_wiki,BGE,high_similarity_wrong,numeric_equivalence,sample_2433,Invertebrates make up what percentage of all animal species?,95 percent,95%,0,0.6666666666666666,0,0,0.9459183812141418,0.9722511172294617
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2452,What are the largest known proteins?,titins,Titin,0,0.0,0,0,0.9071528911590576,0.9007471203804016
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2456,Where do two or more bones of the skeleton meet?,joints,Joint,0,0.0,0,0,0.871422529220581,0.9136692881584167
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2467,What determines the color of visible light?,exact wavelength,Wavelength of light,0,0.4,0,0,0.8148754239082336,0.8039413690567017
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2469,Earth rotates on its axis once each day and revolves around the sun how often?,once each year,Once per year,0,0.6666666666666666,0,0,0.9256126284599304,0.9677950143814087
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2479,"In physics, resistance is opposition to the flow of what?",electrical charges,electricity,0,0.0,0,0,0.7039398550987244,0.8078262805938721
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2490,What is tube-shaped and brings urine from the kidneys to the urinary bladder?,ureters,Ureter,0,0.0,0,0,0.9309200644493103,0.904333770275116
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2506,Neurons are classified based on the direction in which they carry what?,nerve impulses,impulses,0,0.6666666666666666,0,0,0.7418379187583923,0.8650690913200378
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2508,What makes monotremes different than other mammals?,they lay eggs,Egg-laying,0,0.0,0,0,0.7440568208694458,0.8458277583122253
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2514,Where are protons found in the atom?,in the nucleus,Nucleus,0,0.6666666666666666,0,0,0.8950222730636597,0.8869050741195679
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2528,What celestial events are the source of elements heavier than iron?,supernovas,Supernova explosions,0,0.0,0,0,0.8559051156044006,0.842420756816864
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2540,What might a scientist do to confirm the work of another?,replicate their work,Replicate the experiment.,0,0.4,0,0,0.5066386461257935,0.8296712636947632
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2542,A diver's air bubbles increase in size as he approaches the surface because what decreases?,water pressure,Pressure,0,0.6666666666666666,0,0,0.741796612739563,0.8337113857269287
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2559,What attaches a muscle to a bone?,tendons,Tendon,0,0.0,0,0,0.9216893911361694,0.9339125752449036
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2560,What are two common weather characteristics of hurricanes?,high winds and rainfall,"Strong winds, heavy rain",0,0.25,0,0,0.8435556292533875,0.8318188190460205
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2563,Zeros that appear in front of all of the nonzero digits are called what?,left-end zeros,Leading zeros,0,0.4,0,0,0.7847482562065125,0.8247076869010925
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2581,When does coal release most of its energy?,when burning,During combustion.,0,0.0,0,0,0.6788290143013,0.8476758003234863
results_wiki,BGE,high_similarity_wrong,numeric_equivalence,sample_2589,The cubic crystal system is composed of how many different types of unit cells?,three,3,0,0.0,0,0,0.8656187057495117,0.9156866073608398
results_wiki,BGE,high_similarity_wrong,numeric_equivalence,sample_2598,How many bones does the  mammalian middle ear have?,three,3,0,0.0,0,0,0.8656187057495117,0.9156866073608398
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2659,"Sharing a phylum with insects, spiders, daddy-long-legs, scorpions, and ticks belong to what class?",arachnids,Arachnida,0,0.0,0,0,0.8550060987472534,0.8693668246269226
results_wiki,BGE,high_similarity_wrong,numeric_equivalence,sample_2663,"In a carbon triple bond, how many pairs of electrons are shared?",three,3,0,0.0,0,0,0.8656187057495117,0.9156866073608398
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2672,What do you call the angle of the earth's axis of rotation?,axial tilt,Tilt angle,0,0.5,0,0,0.7657346725463867,0.8448617458343506
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2678,What occurs at joints?,body movements,Movement and sometimes pain,0,0.0,0,0,0.6071910262107849,0.8075270652770996
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2689,"What component of an organism, made up of many cells, in turn makes up an organ?",tissues,Tissue,0,0.0,0,0,0.9345923662185669,0.9581660032272339
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2703,Some women experience cramping and pain before and during what monthly cycle?,menstruation,Menstrual cycle,0,0.0,0,0,0.8701512217521667,0.8728214502334595
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2709,"Because force and electric field are what, they have direction as well as their value?",vectors,vector quantities,0,0.0,0,0,0.8047008514404297,0.8460413813591003
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2712,"How thick is the earth's continental crust, on average?",35 kilometers,30 kilometers,0,0.5,0,0,0.9218295812606812,0.885032057762146
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2716,What do vectors possess that scalars do not?,magnitude and direction,Direction,0,0.5,0,0,0.6727269291877747,0.8273698091506958
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2723,"What are commonly used to control insect pests, but can have harmful effects on the environment?",insecticides,Pesticides,0,0.0,0,0,0.9135580062866211,0.8717679977416992
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2729,What is the way animals act either alone or with other animals called?,animal behavior,Behavior,0,0.6666666666666666,0,0,0.641749918460846,0.8903073072433472
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2732,What is the main difference between eukaryotic and prokaryotic cells?,eukaryotic cells have a nucleus,Eukaryotic cells have membrane-bound organelles.,0,0.6,0,0,0.6839258074760437,0.8598377108573914
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2737,Which virus causes cold sores?,herpes virus,Herpes simplex virus 1 (HSV-1),0,0.5,0,0,0.731673538684845,0.8551581501960754
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2740,"The units of time, day and year are based on what?",motions of earth,Earth's rotation and orbit,0,0.25,0,0,0.6691156029701233,0.8440659046173096
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2745,A weak and temporary dipole that influences nearby atoms through electrostatic attraction and repulsion is known as what?,an instantaneous dipole,Induced dipole,0,0.5,0,0,0.7017552852630615,0.8631303906440735
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2751,What type of climate is found mostly near the equator?,warm tropical,Tropical气候,0,0.0,0,0,0.7046113014221191,0.8328224420547485
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2774,"Prostaglandins also help regulate the aggregation of platelets, one step in the formation of what?",blood clots,blood clot,0,0.5,0,0,0.9360222816467285,0.9671856760978699
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2794,Every peripheral nerve is connected directly or indirectly to what?,the spinal cord,the central nervous system,0,0.0,0,0,0.5128853917121887,0.826921820640564
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2796,Pathogenic prokaryotes usually cause illness by producing what?,poisons,Toxins,0,0.0,0,0,0.6821105480194092,0.8076841831207275
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2807,What process is the opposite of nitrogen fixation?,denitrification,Nitrification,0,0.0,0,0,0.4492960274219513,0.8619222640991211
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2816,Most metals exist in which form at room temperature?,solids,Solid,0,0.0,0,0,0.7101395726203918,0.8635469675064087
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_2827,"What is the group of all the eukaryotes that are not fungi, animals, or plants called?",protists,Protista,0,0.0,0,0,0.8939943909645081,0.8957151770591736
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2828,What have a symbiotic relationship between a fungus and a photosynthetic organism?,lichens,Lichen,0,0.0,0,0,0.9412404894828796,0.9331024885177612
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2843,"Because opposite charges attract, oppositely charged ions attract each other to form what?",ionic bonds,Ionic bond,0,0.5,0,0,0.9580477476119995,0.9744113087654114
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2848,Who invented the taxonomic classification system?,carl linnaeus,Linnaeus,0,0.6666666666666666,0,0,0.9340915083885193,0.9077774286270142
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2851,"What are biochemical compounds, such as fats and oils, that consist of fatty acids and store energy?",lipids,Triglycerides,0,0.0,0,0,0.6447855234146118,0.8096030354499817
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2855,Fertilized mollusk eggs develop into what?,larvae,Larva,0,0.0,0,0,0.7366484999656677,0.8432056903839111
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_2881,What is the term for dating a rock based on composition decay?,radioactive dating,Radiometric dating,0,0.5,0,0,0.8247750401496887,0.9147347211837769
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2898,What are named for major physical or climatic features and for their predominant vegetation?,terrestrial biomes,Biomes,0,0.6666666666666666,0,0,0.7907137274742126,0.8738707304000854
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_2911,Where would you find most pollution of ocean water?,coastline,Near coastal areas.,0,0.0,0,0,0.6601023077964783,0.8031520247459412
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2917,"What part of a mature plant cell is responsible for storing substances like water, enzymes, and salts?",central vacuole,Vacuole,0,0.6666666666666666,0,0,0.8017652034759521,0.86451655626297
results_wiki,BGE,high_similarity_wrong,morphology_or_inflection,sample_2970,The similarity in biochemical compounds between living things provides evidence for the evolution of species from what?,common ancestors,common ancestor,0,0.5,0,0,0.9126662015914917,0.9406930804252625
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_2980,What is the term for the skeletal structure of the head that supports the face and protects the brain?,cranium (skull),Cranium,0,0.6666666666666666,0,0,0.885616660118103,0.9641271829605103
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_3009,"An unknown genotype can be determined by observing what, the term for characteristics of the resulting offspring?",phenotypes,Phenotype,0,0.0,0,0,0.968203604221344,0.9221993684768677
results_wiki,BGE,high_similarity_wrong,numeric_equivalence,sample_3011,How much electricity is generated by an average car battery?,twelve volts,12 volts,0,0.5,0,0,0.9561253786087036,0.9557172060012817
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3014,What are 2 common growth patterns of population?,exponential and logistic,"Exponential growth, logistic growth",0,0.5714285714285715,0,0,0.7162577509880066,0.8985594511032104
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3031,What are the attractive forces that occur between polar molecules called?,dipole-dipole forces,Dipole-dipole interactions,0,0.6666666666666666,0,0,0.8572720289230347,0.9006580114364624
results_wiki,BGE,high_similarity_wrong,other_or_true_semantic_error,sample_3034,Amoebas and paramecia are examples of what?,protozoa,Protists,0,0.0,0,0,0.4838957190513611,0.8143021464347839
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3039,What is the opening formed between adjacent vertebrae for the exit of a spinal nerve called?,intervertebral foramen,Foramen,0,0.6666666666666666,0,0,0.6876572370529175,0.8370637893676758
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_3078,What occurs when the immune system is not working properly?,immunodeficiency,Immune deficiency,0,0.0,0,0,0.6579804420471191,0.8614267110824585
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3088,Minerals that are not pure elements are made of what?,chemical compounds,Compounds,0,0.6666666666666666,0,0,0.9084243178367615,0.9127016067504883
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_3102,What do some animals grow to protect themselves in winter?,thicker fur,Thick fur or fat layers.,0,0.28571428571428575,0,0,0.8010410666465759,0.8755075931549072
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3119,What causes continents to drift closer to the poles or the equator?,plate movements,Plate tectonics,0,0.5,0,0,0.6418176293373108,0.8263084888458252
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_3139,What are  electromagnetic waves created by?,oscillating charges,Vibrating electric charges,0,0.4,0,0,0.6618019342422485,0.8576818704605103
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3156,"What are liverworts with a flattened, ribbon-like body called?",thallose liverworts,foliose liverworts,0,0.5,0,0,0.6277257204055786,0.826632022857666
results_wiki,BGE,high_similarity_wrong,semantic_relatedness_not_correctness,sample_3178,What causes nitrate to go back to its gaseous nitrogen state?,denitrifying bacteria,Denitrification,0,0.0,0,0,0.7713119387626648,0.9099531173706055
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3182,What type of analysis is performed to study gene expression patterns in cells?,rna analysis,RNA sequencing,0,0.5,0,0,0.7375521063804626,0.8634046912193298
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3185,An electrical signal along a nerve cell triggers the secretion of what?,neurotransmitter molecules,neurotransmitters,0,0.0,0,0,0.880683183670044,0.9415820837020874
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3189,What do omnivores eat?,plants & animals,Both plants and animals.,0,0.6666666666666666,0,0,0.8615658283233643,0.8539371490478516
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3204,Not even light can escape from what extremely dense object sometimes found in deep space?,black holes,Black hole,0,0.5,0,0,0.9441516399383545,0.9340887069702148
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3214,What is produced when sulfur and oxygen combine?,sulfur oxides,Sulfur dioxide,0,0.5,0,0,0.7763897180557251,0.8752899765968323
results_wiki,BGE,high_similarity_wrong,synonym_or_paraphrase_labeling_artifact,sample_3220,Internal body fluids link exchange surfaces to what else?,body cells,body tissues,0,0.5,0,0,0.7035942077636719,0.8222589492797852
results_wiki,BGE,high_similarity_wrong,underspecified_or_overspecified_answer,sample_3239,What do you call different organs working together?,organ systems,System,0,0.0,0,0,0.5572016835212708,0.8158665299415588
