question,correct_answer,id,dataset,ground_truth,prompt,prediction,exact_match,token_f1,contains_ground_truth,contains_prediction_in_reference,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5,entity_overlap,hybrid_sentence_transformers_all_MiniLM_L6_v2,hybrid_BAAI_bge_base_en_v1.5,result_group,dataset_result,task_type,model,failure_kind,active_similarity,distance,human_category,human_type,human_rationale
when does the heart form in an embryo,"Heart development At around 18 to 19 days after fertilisation, the heart begins to form. This early development is critical for subsequent embryonic and prenatal development. The heart is the first functional organ to develop and starts to beat and pump blood at around day 21 or 22.[1] The heart begins to develop near the head of the embryo in the cardiogenic area.[1] Following cell signalling, two strands or cords begin to form in the cardiogenic region[1] As these form, a lumen develops within them, at which point, they are referred to as endocardial tubes.[1] At the same time that the tubes are forming other major heart components are also being formed.[8] The two tubes migrate together and fuse to form a single primitive heart tube, the tubular heart which quickly forms five distinct regions.[1] From head to tail, these are the truncus arteriosus, bulbus cordis, primitive ventricle, primitive atrium, and the sinus venosus.[1] Initially, all venous blood flows into the sinus venosus, and contractions propel the blood from tail to head, or from the sinus venosus to the truncus arteriosus.[1] The truncus arteriosus will divide to form the aorta and pulmonary artery; the bulbus cordis will develop into the right ventricle; the primitive ventricle will form the left ventricle; the primitive atrium will become the front parts of the left and right atria and their appendages, and the sinus venous will develop into the posterior part of the right atrium, the sinoatrial node and the coronary sinus.[1]",sample_2247,nq,"Heart development At around 18 to 19 days after fertilisation, the heart begins to form. This early development is critical for subsequent embryonic and prenatal development. The heart is the first functional organ to develop and starts to beat and pump blood at around day 21 or 22.[1] The heart begins to develop near the head of the embryo in the cardiogenic area.[1] Following cell signalling, two strands or cords begin to form in the cardiogenic region[1] As these form, a lumen develops within them, at which point, they are referred to as endocardial tubes.[1] At the same time that the tubes are forming other major heart components are also being formed.[8] The two tubes migrate together and fuse to form a single primitive heart tube, the tubular heart which quickly forms five distinct regions.[1] From head to tail, these are the truncus arteriosus, bulbus cordis, primitive ventricle, primitive atrium, and the sinus venosus.[1] Initially, all venous blood flows into the sinus venosus, and contractions propel the blood from tail to head, or from the sinus venosus to the truncus arteriosus.[1] The truncus arteriosus will divide to form the aorta and pulmonary artery; the bulbus cordis will develop into the right ventricle; the primitive ventricle will form the left ventricle; the primitive atrium will become the front parts of the left and right atria and their appendages, and the sinus venous will develop into the posterior part of the right atrium, the sinoatrial node and the coronary sinus.[1]","Answer the following question in one or two concise sentences.

Question: when does the heart form in an embryo

Answer:",The heart forms within the first month of embryonic development.,0,0.06060606060606061,0,0,0,0.7744452953338623,0.8231603503227234,0.13333333333333333,0.5821117067337036,0.6162122452259063,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8231603503227234,0.1768396496772766,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the meaning of hypertext markup language,HTML Hypertext Markup Language (HTML) is the standard markup language for creating web pages and web applications. With Cascading Style Sheets (CSS) and JavaScript it forms a triad of cornerstone technologies for the World Wide Web.[2] Web browsers receive HTML documents from a web server or from local storage and render them into multimedia web pages. HTML describes the structure of a web page semantically and originally included cues for the appearance of the document.,sample_2255,nq,HTML Hypertext Markup Language (HTML) is the standard markup language for creating web pages and web applications. With Cascading Style Sheets (CSS) and JavaScript it forms a triad of cornerstone technologies for the World Wide Web.[2] Web browsers receive HTML documents from a web server or from local storage and render them into multimedia web pages. HTML describes the structure of a web page semantically and originally included cues for the appearance of the document.,"Answer the following question in one or two concise sentences.

Question: what is the meaning of hypertext markup language

Answer:",Hypertext Markup Language (HTML) is a markup language used to structure content on the web.,0,0.2222222222222222,0,0,0,0.9351053237915039,0.9351428151130676,0.33333333333333337,0.7545737266540526,0.7545999705791473,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.9351428151130676,0.06485718488693237,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what rank is a squad leader in the marines,"Squad leader In the US military, a squad leader or squad commander is a Non-Commissioned Officer who leads a squad of typically 9 Soldiers (US Army: squad leader and two fireteams of 4 men each) or 13 Marines (US Marine Corps: squad leader and three fireteams of 4 men each) in a rifle squad, or 3 to 8 men in a crew-served weapons squad. In the United States Army the Table of Organization and Equipment (TO&E) rank of a rifle squad leader is Staff Sergeant (US military & naval pay grade E-6 or NATO designation OR-6) and in the United States Marine Corps the TO rank is Sergeant (E-5 or OR-5), though a Corporal may also act as a squad leader in the absence of sufficient numbers of Sergeants. Squad leaders of crew-served weapons squads range from Corporal through Staff Sergeant, depending upon the branch of service and type of squad.",sample_2263,nq,"Squad leader In the US military, a squad leader or squad commander is a Non-Commissioned Officer who leads a squad of typically 9 Soldiers (US Army: squad leader and two fireteams of 4 men each) or 13 Marines (US Marine Corps: squad leader and three fireteams of 4 men each) in a rifle squad, or 3 to 8 men in a crew-served weapons squad. In the United States Army the Table of Organization and Equipment (TO&E) rank of a rifle squad leader is Staff Sergeant (US military & naval pay grade E-6 or NATO designation OR-6) and in the United States Marine Corps the TO rank is Sergeant (E-5 or OR-5), though a Corporal may also act as a squad leader in the absence of sufficient numbers of Sergeants. Squad leaders of crew-served weapons squads range from Corporal through Staff Sergeant, depending upon the branch of service and type of squad.","Answer the following question in one or two concise sentences.

Question: what rank is a squad leader in the marines

Answer:",Squad Leader rank in the Marines is typically a Sergeant (SGT) or Staff Sergeant (SSG).,0,0.14102564102564102,0,0,0,0.8031148910522461,0.8335549831390381,0.21428571428571427,0.6264661380222865,0.6477742024830409,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8335549831390381,0.16644501686096191,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what does a logistics specialist do in the navy,"Logistics specialist Logistic specialists are tasked with maintaining ship or company military supply stores. Their responsibilities generally include purchasing and procurement, shipping and receiving, and issuing of equipment, tools, consumable items or anything else obtained through the naval supply system. They fall under the authority of a supply officer. The exception to this is in the case of the independent storekeeper NEC which trains E-6 and above to operate independently of a supply officer.",sample_2266,nq,"Logistics specialist Logistic specialists are tasked with maintaining ship or company military supply stores. Their responsibilities generally include purchasing and procurement, shipping and receiving, and issuing of equipment, tools, consumable items or anything else obtained through the naval supply system. They fall under the authority of a supply officer. The exception to this is in the case of the independent storekeeper NEC which trains E-6 and above to operate independently of a supply officer.","Answer the following question in one or two concise sentences.

Question: what does a logistics specialist do in the navy

Answer:","A logistics specialist in the Navy manages supply chains, ensures equipment and personnel are properly supplied, and coordinates the movement of materials and resources.",0,0.2247191011235955,0,0,0,0.7951363325119019,0.8429413437843323,0.0,0.5565954327583312,0.5900589406490325,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8429413437843323,0.15705865621566772,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when did the exxon valdez oil spill happen,"Exxon Valdez oil spill The Exxon Valdez oil spill occurred in Prince William Sound, Alaska, March 24, 1989, when Exxon Valdez, an oil tanker owned by Exxon Shipping Company, bound for Long Beach, California, struck Prince William Sound's Bligh Reef at 12:04 am[1][2] local time and spilled 10.8 million US gallons (260,000 bbl; 41,000 m3) of crude oil over the next few days.[3] It is considered to be one of the most devastating human-caused environmental disasters.[4] The Valdez spill is the second largest in US waters, after the 2010 Deepwater Horizon oil spill, in terms of volume released.[5] Prince William Sound's remote location, accessible only by helicopter, plane, or boat, made government and industry response efforts difficult and severely taxed existing response plans. The region is a habitat for salmon, sea otters, seals and seabirds. The oil, originally extracted at the Prudhoe Bay oil field, eventually covered 1,300 miles (2,100 km) of coastline,[3] and 11,000 square miles (28,000 km2) of ocean.[6][7]",sample_2267,nq,"Exxon Valdez oil spill The Exxon Valdez oil spill occurred in Prince William Sound, Alaska, March 24, 1989, when Exxon Valdez, an oil tanker owned by Exxon Shipping Company, bound for Long Beach, California, struck Prince William Sound's Bligh Reef at 12:04 am[1][2] local time and spilled 10.8 million US gallons (260,000 bbl; 41,000 m3) of crude oil over the next few days.[3] It is considered to be one of the most devastating human-caused environmental disasters.[4] The Valdez spill is the second largest in US waters, after the 2010 Deepwater Horizon oil spill, in terms of volume released.[5] Prince William Sound's remote location, accessible only by helicopter, plane, or boat, made government and industry response efforts difficult and severely taxed existing response plans. The region is a habitat for salmon, sea otters, seals and seabirds. The oil, originally extracted at the Prudhoe Bay oil field, eventually covered 1,300 miles (2,100 km) of coastline,[3] and 11,000 square miles (28,000 km2) of ocean.[6][7]","Answer the following question in one or two concise sentences.

Question: when did the exxon valdez oil spill happen

Answer:","The Exxon Valdez oil spill happened on March 24, 1989.",0,0.07865168539325842,0,0,0,0.6811628341674805,0.8564184308052063,0.21052631578947367,0.5399718786540784,0.6626507963004864,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8564184308052063,0.1435815691947937,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
how many episodes of csi miami are there,"List of CSI: Miami episodes The first three seasons of CSI: Miami consisted of 24 episodes each, while season four has 25 episodes. The fifth season once again consisted of 24 episodes, while the sixth season only has 21 episodes. The seventh season, like the fourth, has 25 episodes, while the eighth has 24 episodes. The ninth season consisted of 22 episodes, and the tenth and final season has 19 episodes. A total of 232 original episodes of CSI: Miami were broadcast during the show's ten-season run.",sample_2268,nq,"List of CSI: Miami episodes The first three seasons of CSI: Miami consisted of 24 episodes each, while season four has 25 episodes. The fifth season once again consisted of 24 episodes, while the sixth season only has 21 episodes. The seventh season, like the fourth, has 25 episodes, while the eighth has 24 episodes. The ninth season consisted of 22 episodes, and the tenth and final season has 19 episodes. A total of 232 original episodes of CSI: Miami were broadcast during the show's ten-season run.","Answer the following question in one or two concise sentences.

Question: how many episodes of csi miami are there

Answer:",There are 258 episodes of CSI: Miami.,0,0.09302325581395349,0,0,0,0.8086931705474854,0.8982288241386414,0.16666666666666666,0.6160852193832398,0.6787601768970489,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8982288241386414,0.10177117586135864,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the world's largest great white shark,"Great white shark According to J. E. Randall, the largest white shark reliably measured was a 6.0 m (19.7 ft) individual reported from Ledge Point, Western Australia in 1987.[37] Another great white specimen of similar size has been verified by the Canadian Shark Research Center: A female caught by David McKendrick of Alberton, Prince Edward Island, in August 1988 in the Gulf of St. Lawrence off Prince Edward Island. This female great white was 6.1 m (20 ft) long.[5] However, there was a report considered reliable by some experts in the past, of a larger great white shark specimen from Cuba in 1945.[38][39][40][41] This specimen was 6.4 m (21 ft) long and had a body mass estimated at 3,324 kg (7,328 lb).[38][40] However, later studies also revealed that this particular specimen was actually around 4.9 m (16 ft) in length, a specimen in the average maximum size range.[5]",sample_2271,nq,"Great white shark According to J. E. Randall, the largest white shark reliably measured was a 6.0 m (19.7 ft) individual reported from Ledge Point, Western Australia in 1987.[37] Another great white specimen of similar size has been verified by the Canadian Shark Research Center: A female caught by David McKendrick of Alberton, Prince Edward Island, in August 1988 in the Gulf of St. Lawrence off Prince Edward Island. This female great white was 6.1 m (20 ft) long.[5] However, there was a report considered reliable by some experts in the past, of a larger great white shark specimen from Cuba in 1945.[38][39][40][41] This specimen was 6.4 m (21 ft) long and had a body mass estimated at 3,324 kg (7,328 lb).[38][40] However, later studies also revealed that this particular specimen was actually around 4.9 m (16 ft) in length, a specimen in the average maximum size range.[5]","Answer the following question in one or two concise sentences.

Question: what is the world's largest great white shark

Answer:",The world's largest great white shark on record was 24 feet long.,0,0.07272727272727272,0,0,0,0.8060503005981445,0.816658079624176,0.0,0.5642352104187012,0.5716606557369232,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.816658079624176,0.18334192037582397,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when did olly murs appear in x factor,"Olly Murs Oliver Stanley Murs[1] (born 14 May 1984) is an English singer-songwriter, television presenter and actor. He first came to national attention for coming second in the sixth series of The X Factor in 2009. He is currently signed to RCA Records & Sony Music UK in the United Kingdom, Columbia Records in the United States.",sample_2275,nq,"Olly Murs Oliver Stanley Murs[1] (born 14 May 1984) is an English singer-songwriter, television presenter and actor. He first came to national attention for coming second in the sixth series of The X Factor in 2009. He is currently signed to RCA Records & Sony Music UK in the United Kingdom, Columbia Records in the United States.","Answer the following question in one or two concise sentences.

Question: when did olly murs appear in x factor

Answer:",Olly Murs appeared in The X Factor in 2007.,0,0.19672131147540986,0,0,0,0.7467715740203857,0.8040338754653931,0.2105263157894737,0.5858979965511121,0.6259816075626172,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8040338754653931,0.19596612453460693,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who holds the record for the most strikeouts,"List of Major League Baseball career strikeout leaders Nolan Ryan has the most career strikeouts in Major League Baseball. During a record 27-year career, he struck out 5,714 batters.",sample_2280,nq,"List of Major League Baseball career strikeout leaders Nolan Ryan has the most career strikeouts in Major League Baseball. During a record 27-year career, he struck out 5,714 batters.","Answer the following question in one or two concise sentences.

Question: who holds the record for the most strikeouts

Answer:","Roy Halladay holds the single-season record for most strikeouts with 380 in 2013. However, if considering career strikeouts, Nolan Ryan leads with 5,714.",0,0.37735849056603776,0,0,0,0.7987602353096008,0.8359204530715942,0.42857142857142855,0.6877035932881491,0.7137157457215445,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8359204530715942,0.16407954692840576,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
when does season 5 of marvels agents of shield start,"Agents of S.H.I.E.L.D. (season 5) The fifth season is set to begin airing on December 1, 2017, after Marvel's Inhumans has finished airing its episodes, and run for 22 episodes.",sample_2297,nq,"Agents of S.H.I.E.L.D. (season 5) The fifth season is set to begin airing on December 1, 2017, after Marvel's Inhumans has finished airing its episodes, and run for 22 episodes.","Answer the following question in one or two concise sentences.

Question: when does season 5 of marvels agents of shield start

Answer:","Season 5 of Marvel's Agents of S.H.I.E.L.D. started on October 10, 2018.",0,0.490566037735849,0,0,0,0.8887573480606079,0.8703640699386597,0.375,0.7346301436424255,0.7217548489570618,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8703640699386597,0.12963593006134033,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant."
when did the first apple phone come out,"History of iPhone On January 9, 2007, Steve Jobs announced iPhone at the Macworld convention, receiving substantial media attention.[16] Jobs announced that the first iPhone would be released later that year. On June 29, 2007, the first iPhone[17] was released.",sample_2301,nq,"History of iPhone On January 9, 2007, Steve Jobs announced iPhone at the Macworld convention, receiving substantial media attention.[16] Jobs announced that the first iPhone would be released later that year. On June 29, 2007, the first iPhone[17] was released.","Answer the following question in one or two concise sentences.

Question: when did the first apple phone come out

Answer:",The first Apple iPhone was released in 2007.,0,0.21739130434782608,0,0,0,0.8384211659431458,0.819116473197937,0.14285714285714288,0.6297519590173448,0.6162386740956987,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.819116473197937,0.180883526802063,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what is the origin of the last name matthews,Matthews (surname) Matthews is a surname derived from the forename Matthew. Some notable people with this surname are listed below.,sample_2302,nq,Matthews (surname) Matthews is a surname derived from the forename Matthew. Some notable people with this surname are listed below.,"Answer the following question in one or two concise sentences.

Question: what is the origin of the last name matthews

Answer:","The surname Matthews is of English origin, derived from ""Matthew's son"" or ""son of Matthew.""",0,0.42424242424242425,0,0,0,0.899631679058075,0.8845638632774353,0.5714285714285715,0.801170746769224,0.7906232757227761,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8845638632774353,0.1154361367225647,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
who wrote the national anthem jana gana mana,Jana Gana Mana Jana Gana Mana is the national anthem of India. It is composed in Bengali by poet Rabindranath Tagore.[1][2]. The composition consisting of the words and music of the first stanza of the late poet Rabindra Nath Tagore’s song known as “Jana Gana Mana” is the National Anthem of India. [3],sample_2320,nq,Jana Gana Mana Jana Gana Mana is the national anthem of India. It is composed in Bengali by poet Rabindranath Tagore.[1][2]. The composition consisting of the words and music of the first stanza of the late poet Rabindra Nath Tagore’s song known as “Jana Gana Mana” is the National Anthem of India. [3],"Answer the following question in one or two concise sentences.

Question: who wrote the national anthem jana gana mana

Answer:",Tagore wrote the national anthem Jana Gana Mana.,0,0.21052631578947367,0,0,0,0.8534377813339233,0.8508697152137756,0.14285714285714285,0.6402635897908892,0.6384659435067858,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8508697152137756,0.14913028478622437,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
doctrine of lapse is one of the causes of which rebellion,"Doctrine of lapse With the increasing power of the East India Company, discontent simmered among many sections of Indian society and the largely indigenous armed forces; these rallied behind the deposed dynasties during the Indian Rebellion of 1857, also known as the Sepoy Mutiny. Following the rebellion, in 1858, the new British Viceroy of India, whose rule replaced that of the British East India Company, renounced the doctrine.[4]",sample_2331,nq,"Doctrine of lapse With the increasing power of the East India Company, discontent simmered among many sections of Indian society and the largely indigenous armed forces; these rallied behind the deposed dynasties during the Indian Rebellion of 1857, also known as the Sepoy Mutiny. Following the rebellion, in 1858, the new British Viceroy of India, whose rule replaced that of the British East India Company, renounced the doctrine.[4]","Answer the following question in one or two concise sentences.

Question: doctrine of lapse is one of the causes of which rebellion

Answer:",doctrine of lapse was one of the causes of the Indian Rebellion of 1857.,0,0.2535211267605634,0,0,0,0.8132627606391907,0.8275787830352783,0.2666666666666667,0.6492839324474335,0.6593051481246949,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8275787830352783,0.17242121696472168,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who wrote the lyrics for wish you were here,"Wish You Were Here (Pink Floyd song) ""Wish You Were Here"" is the title track on Pink Floyd's 1975 album Wish You Were Here.[1][2] Like most of the album, it refers to former Pink Floyd member Syd Barrett and his breakdown. David Gilmour and Roger Waters collaborated to write the music, and Gilmour sang the lead vocal.",sample_2333,nq,"Wish You Were Here (Pink Floyd song) ""Wish You Were Here"" is the title track on Pink Floyd's 1975 album Wish You Were Here.[1][2] Like most of the album, it refers to former Pink Floyd member Syd Barrett and his breakdown. David Gilmour and Roger Waters collaborated to write the music, and Gilmour sang the lead vocal.","Answer the following question in one or two concise sentences.

Question: who wrote the lyrics for wish you were here

Answer:","Pink Floyd wrote the lyrics for ""Wish You Were Here.""",0,0.18461538461538463,0,0,0,0.833423376083374,0.8352860808372498,0.33333333333333337,0.6833963632583617,0.6847002565860748,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8352860808372498,0.16471391916275024,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when is wynonna earp season 2 coming out,"Wynonna Earp (TV series) Season 2 premiered simultaneously on Syfy and Space on June 9, 2017, at 10 p.m.[18][19][20] On July 22, 2017, David Ozer, president of IDW Entertainment, announced at the show's San Diego Comic-Con panel that the series had been renewed for a third season with the premiere scheduled for 2018.[21][22] Space announced on the same day that it had ordered 12 episodes for a third season, together with Syfy.[23][24] Andras credited Wynonna Earp's passionate fan base (nicknamed ""Earpers"") with gaining the renewal.[25][26]",sample_2341,nq,"Wynonna Earp (TV series) Season 2 premiered simultaneously on Syfy and Space on June 9, 2017, at 10 p.m.[18][19][20] On July 22, 2017, David Ozer, president of IDW Entertainment, announced at the show's San Diego Comic-Con panel that the series had been renewed for a third season with the premiere scheduled for 2018.[21][22] Space announced on the same day that it had ordered 12 episodes for a third season, together with Syfy.[23][24] Andras credited Wynonna Earp's passionate fan base (nicknamed ""Earpers"") with gaining the renewal.[25][26]","Answer the following question in one or two concise sentences.

Question: when is wynonna earp season 2 coming out

Answer:","Wynonna Earp season 2 was released on July 13, 2018.",0,0.13861386138613863,0,0,0,0.7335618734359741,0.8184189796447754,0.18750000000000003,0.5697433114051819,0.6291432857513427,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8184189796447754,0.1815810203552246,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is united arab emirates located on the world map,"United Arab Emirates The United Arab Emirates (/juːˈnaɪtɪd ˈærəb ˈɛmɪrɪts/ ( listen); UAE; Arabic: دولة الإمارات العربية المتحدة‎‎ Dawlat al-Imārāt al-'Arabīyah al-Muttaḥidah), sometimes simply called the Emirates (Arabic: الإمارات‎‎ al-Imārāt), is a federal absolute monarchy in Western Asia at the southeast end of the Arabian Peninsula on the Persian Gulf, bordering Oman to the east and Saudi Arabia to the south, as well as sharing maritime borders with Qatar to the west and Iran to the north. In 2013, the UAE's population was 9.2 million, of which 1.4 million are Emirati citizens and 7.8 million are expatriates.[8][9][10]",sample_2343,nq,"United Arab Emirates The United Arab Emirates (/juːˈnaɪtɪd ˈærəb ˈɛmɪrɪts/ ( listen); UAE; Arabic: دولة الإمارات العربية المتحدة‎‎ Dawlat al-Imārāt al-'Arabīyah al-Muttaḥidah), sometimes simply called the Emirates (Arabic: الإمارات‎‎ al-Imārāt), is a federal absolute monarchy in Western Asia at the southeast end of the Arabian Peninsula on the Persian Gulf, bordering Oman to the east and Saudi Arabia to the south, as well as sharing maritime borders with Qatar to the west and Iran to the north. In 2013, the UAE's population was 9.2 million, of which 1.4 million are Emirati citizens and 7.8 million are expatriates.[8][9][10]","Answer the following question in one or two concise sentences.

Question: where is united arab emirates located on the world map

Answer:",United Arab Emirates is located in the southeastern part of the Arabian Peninsula.,0,0.14953271028037382,0,0,0,0.7118092775344849,0.8334988355636597,0.09090909090909091,0.5255392215468666,0.610721912167289,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8334988355636597,0.16650116443634033,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is central park located in new york,"Central Park Central Park is an urban park in Manhattan, New York City, U.S. state of New York. It comprises 843 acres (341Â ha) between the Upper West Side and Upper East Side, roughly bounded by Fifth Avenue on the east, Central Park West (Eighth Avenue) on the west, Central Park South (59th Street) on the south, and Central Park North (110th Street) on the north. Central Park is the most visited urban park in the United States, with 40 million visitors in 2013, and one of the most filmed locations in the world.",sample_2351,nq,"Central Park Central Park is an urban park in Manhattan, New York City, U.S. state of New York. It comprises 843 acres (341Â ha) between the Upper West Side and Upper East Side, roughly bounded by Fifth Avenue on the east, Central Park West (Eighth Avenue) on the west, Central Park South (59th Street) on the south, and Central Park North (110th Street) on the north. Central Park is the most visited urban park in the United States, with 40 million visitors in 2013, and one of the most filmed locations in the world.","Answer the following question in one or two concise sentences.

Question: where is central park located in new york

Answer:","Central Park is located in the center of Manhattan, New York City.",0,0.18750000000000003,0,0,0,0.9016420245170593,0.8266671299934387,0.2857142857142857,0.7168637028762272,0.6643812767096928,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8266671299934387,0.17333287000656128,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
which flag is canada's official royal flag,"Flag of Canada The flag of Canada, often referred to as the Canadian flag, or unofficially as the Maple Leaf and l'UnifoliÃ© (French for ""the one-leafed""), is a national flag consisting of a red field with a white square at its centre in the ratio of 1:2:1, in the middle of which is featured a stylized, red, 11-pointed maple leaf charged in the centre.[3] It is the first specified by law for use as the country's national flag.",sample_2355,nq,"Flag of Canada The flag of Canada, often referred to as the Canadian flag, or unofficially as the Maple Leaf and l'UnifoliÃ© (French for ""the one-leafed""), is a national flag consisting of a red field with a white square at its centre in the ratio of 1:2:1, in the middle of which is featured a stylized, red, 11-pointed maple leaf charged in the centre.[3] It is the first specified by law for use as the country's national flag.","Answer the following question in one or two concise sentences.

Question: which flag is canada's official royal flag

Answer:",Canada's official royal flag is the Royal Union Flag (Union Jack).,0,0.12048192771084337,0,0,0,0.6030607223510742,0.8156823515892029,0.14285714285714288,0.4649996485028948,0.6138347889695848,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8156823515892029,0.18431764841079712,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does funding for private schools come from,"Private school Funding for private schools is generally provided through student tuition, endowments, scholarship/school voucher funds, and donations and grants from religious organizations or private individuals. Government funding for religious schools is either subject to restrictions or possibly forbidden, according to the courts' interpretation of the Establishment Clause of the First Amendment or individual state Blaine Amendments. Non-religious private schools theoretically could qualify for such funding without hassle, preferring the advantages of independent control of their student admissions and course content instead of the public funding they could get with charter status.",sample_2357,nq,"Private school Funding for private schools is generally provided through student tuition, endowments, scholarship/school voucher funds, and donations and grants from religious organizations or private individuals. Government funding for religious schools is either subject to restrictions or possibly forbidden, according to the courts' interpretation of the Establishment Clause of the First Amendment or individual state Blaine Amendments. Non-religious private schools theoretically could qualify for such funding without hassle, preferring the advantages of independent control of their student admissions and course content instead of the public funding they could get with charter status.","Answer the following question in one or two concise sentences.

Question: where does funding for private schools come from

Answer:","Funding for private schools comes from tuition fees, donations, endowments, and sometimes government subsidies.",0,0.1941747572815534,0,0,0,0.7896522879600525,0.8437334895133972,0.25,0.6277566015720366,0.665613442659378,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8437334895133972,0.15626651048660278,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where was season 1 of the walking dead filmed,"The Walking Dead (season 1) Principal photography for the pilot episode, ""Days Gone Bye"", began on May 15, 2010[10] with the subsequent five episodes beginning filming a few weeks later on June 2.[11] The first season was filmed in and around Atlanta, Georgia where the episodes were primarily set.[12]",sample_2360,nq,"The Walking Dead (season 1) Principal photography for the pilot episode, ""Days Gone Bye"", began on May 15, 2010[10] with the subsequent five episodes beginning filming a few weeks later on June 2.[11] The first season was filmed in and around Atlanta, Georgia where the episodes were primarily set.[12]","Answer the following question in one or two concise sentences.

Question: where was season 1 of the walking dead filmed

Answer:","Season 1 of The Walking Dead was primarily filmed in Atlanta, Georgia.",0,0.3508771929824562,0,0,0,0.6975542902946472,0.858386754989624,0.4,0.6082880032062531,0.7208707284927368,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.858386754989624,0.14161324501037598,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
